CustomerId,Age,Gender,isCustomerSuspended,CallDropRate,NumberOfComplaints,MonthlyBilledAmount - Rs,UnpaidBalance - Rs,NumberOfMonthUnpaid,TotalMinsUsedInLastMonth,TotalCallDuration,AvgCallDuration,PercentageCallOutsideNetwork,isChurned
7754,63,Female,Yes,0.06,2,3480,6510,7,233,4660,1165,0.82,No
7755,79,Female,Yes,0,0,3690,2310,4,236,4540,567,0.03,No
7756,13,Female,Yes,0.04,1,2820,3360,6,335,5784,826,0.56,No
7757,15,Female,Yes,0.07,3,1950,4410,0,435,2601,867,0.09,No
7758,17,Male,Yes,0.03,0,1080,5460,3,34,4517,1129,0.62,No
7759,48,Female,Yes,0.01,1,2820,5910,0,231,2265,1132,0.07,No
7760,35,Male,Yes,0,0,420,2310,2,137,5540,791,0.36,Yes
7761,37,Male,Yes,0.04,1,3150,3360,4,236,3732,622,0.89,No
7762,68,Female,Yes,0.02,2,1290,3810,2,433,4628,925,0.35,No
7763,70,Male,Yes,0.06,3,420,4860,4,32,6559,819,0.88,No
7764,72,Male,Yes,0.02,1,3150,5910,6,132,4435,887,0.41,No
7765,60,Female,Yes,0.01,3,750,2310,0,37,5666,944,0.69,No
7766,22,Male,Yes,0.07,0,2490,2760,6,234,4686,781,0.15,No
7767,24,Female,Yes,0.03,1,1620,3810,0,334,4182,836,0.68,No
7768,26,Female,No,0.06,3,750,4860,2,433,5617,802,0.21,Yes
7769,29,Female,Yes,0.02,0,3450,5910,5,32,4129,458,0.74,Yes
7770,44,Female,Yes,0.04,2,3690,1710,2,36,2918,583,0.95,No
7771,47,Female,Yes,0,0,2820,2760,4,135,2494,623,0.49,No
7772,49,Male,Yes,0.03,1,1950,3810,6,234,6632,947,0.02,No
7773,51,Male,Yes,0.07,2,1050,4830,0,333,3081,616,0.55,No
7774,67,Male,Yes,0.01,1,1290,630,6,337,2106,421,0.76,No
7775,69,Male,Yes,0.05,2,420,1680,0,436,2661,443,0.29,No
7776,71,Female,Yes,0,3,3120,2730,2,35,1741,870,0.82,No
7777,73,Female,Yes,0.04,0,2250,3780,4,135,2056,1028,0.35,No
7778,21,Female,Yes,0.06,3,2490,7080,2,138,3684,368,0.56,No
7779,23,Female,Yes,0.01,0,1620,630,4,237,3071,614,0.09,No
7780,26,Male,Yes,0.05,1,720,1680,6,337,2176,1088,0.62,Yes
7781,28,Male,Yes,0.01,3,3450,2730,0,436,4126,687,0.15,No
7782,44,Male,Yes,0.03,1,3690,6030,6,439,2638,527,0.36,No
7783,46,Male,Yes,0.06,2,2820,7080,0,39,4806,801,0.9,No
7784,48,Female,Yes,0.02,0,1920,630,2,138,4036,807,0.43,No
7785,50,Female,Yes,0.06,1,1050,1680,4,237,2757,919,0.96,No
7786,12,Male,Yes,0.04,2,2790,2130,2,434,4891,698,0.41,No
7787,68,Female,Yes,0.03,1,420,6030,4,340,1799,257,0.7,No
7788,70,Female,Yes,0.07,2,3120,7080,6,439,4681,780,0.23,No
7789,72,Male,Yes,0.02,3,2250,630,0,39,3251,650,0.76,No
7790,35,Female,Yes,0.01,0,390,1080,6,236,2656,885,0.22,No
7791,37,Female,Yes,0.04,1,3120,2130,0,335,4256,608,0.75,Yes
7792,25,Male,Yes,0.04,0,720,6030,2,241,4109,513,0.03,No
7793,27,Female,Yes,0.07,1,3450,7080,4,340,3591,897,0.56,No
7794,57,Male,Yes,0.06,2,1590,7530,2,37,2643,528,0.02,No
7795,59,Male,Yes,0.01,0,720,1080,4,136,2146,715,0.55,No
7796,62,Female,Yes,0.05,1,3450,2130,6,236,2461,820,0.08,No
7797,49,Male,Yes,0.04,3,1050,6030,0,141,2136,712,0.37,Yes
7798,12,Female,Yes,0.02,1,2790,6480,6,338,4766,680,0.82,No
7799,14,Female,Yes,0.06,2,1920,7530,0,438,3530,588,0.35,No
7800,16,Female,Yes,0.02,3,1050,1080,2,37,4411,735,0.88,No
7801,32,Female,Yes,0.04,2,1260,4380,0,40,3553,710,0.1,Yes
7802,34,Female,Yes,0.07,3,390,5430,2,139,2674,668,0.63,No
7803,36,Male,Yes,0.03,0,3120,6480,4,239,1145,572,0.16,No
7804,38,Male,Yes,0.07,1,2250,7530,6,338,1882,627,0.69,No
7805,54,Male,Yes,0.01,0,2460,3330,4,341,3008,601,0.9,No
7806,56,Male,Yes,0.04,1,1590,4380,6,441,8559,951,0.43,No
7807,58,Female,Yes,0,2,720,5430,0,40,3843,768,0.96,No
7808,61,Female,Yes,0.04,0,3450,6480,2,139,4605,767,0.49,Yes
7809,77,Female,Yes,0.06,2,3660,2280,0,143,4549,909,0.7,No
7810,79,Female,Yes,0.01,3,2790,3330,2,242,4404,880,0.23,No
7811,13,Male,Yes,0.05,1,1920,4380,4,341,2315,578,0.76,No
7812,15,Male,Yes,0,2,1020,5430,6,441,2992,598,0.29,Yes
7813,45,Female,Yes,0.07,3,2760,5880,4,138,3150,1050,0.75,No
7814,33,Male,Yes,0.06,2,390,2280,6,43,2938,419,0.04,No
7815,35,Female,Yes,0.02,3,3120,3330,0,143,6518,724,0.57,No
7816,37,Female,Yes,0.05,0,2220,4380,2,242,4149,829,0.1,No
7817,68,Male,Yes,0.04,1,360,4830,0,439,2411,803,0.55,No
7818,70,Male,Yes,0.07,2,3090,5880,2,38,2521,630,0.09,No
7819,58,Female,Yes,0.07,1,720,2280,4,444,3247,1082,0.37,No
7820,20,Male,Yes,0.05,2,2430,2730,2,141,5962,851,0.83,No
7821,22,Female,Yes,0,3,1560,3780,4,240,4302,1075,0.36,Yes
7822,24,Female,Yes,0.04,1,690,4830,6,340,479,479,0.89,No
7823,26,Male,Yes,0,2,3420,5880,0,439,3445,492,0.42,No
7824,42,Female,Yes,0.02,0,3630,1680,5,442,8323,756,0.63,No
7825,44,Male,Yes,0.05,2,2760,2730,0,42,6053,1008,0.16,No
7826,47,Male,Yes,0.01,3,1890,3780,2,141,2933,366,0.69,No
7827,49,Female,Yes,0.05,0,1020,4830,4,240,5466,607,0.22,No
7828,65,Male,Yes,0.07,3,1230,630,1,244,3177,1059,0.43,No
7829,67,Female,Yes,0.02,0,360,1680,4,343,8315,692,0.96,No
7830,69,Female,Yes,0.06,1,3090,2730,6,442,7451,931,0.5,No
7831,71,Female,Yes,0.01,2,2220,3780,0,41,5851,975,0.03,No
7832,19,Female,Yes,0.03,1,2430,7080,5,45,1670,835,0.24,Yes
7833,21,Female,Yes,0.07,2,1560,630,0,144,6055,605,0.77,No
7834,23,Male,Yes,0.03,3,690,1680,2,243,4317,1079,0.3,Yes
7835,26,Male,Yes,0.06,1,3420,2730,4,343,3521,880,0.83,Yes
7836,41,Male,Yes,0,3,3630,6030,1,346,1434,717,0.04,No
7837,44,Male,Yes,0.04,0,2760,7080,4,445,1517,505,0.57,No
7838,46,Female,Yes,0,2,1890,630,6,45,5606,934,0.1,No
7839,48,Female,Yes,0.03,3,1020,1680,0,144,8592,781,0.63,No
7840,78,Male,Yes,0.01,0,2760,2130,6,341,3383,845,0.09,No
7841,66,Female,No,0.01,2,360,6030,0,247,3264,466,0.37,No
7842,68,Male,Yes,0.04,0,3090,7080,2,346,2392,478,0.91,No
7843,70,Male,Yes,0,1,2220,630,4,445,6052,756,0.44,No
7844,33,Female,Yes,0.06,2,360,1080,2,142,6218,690,0.89,No
7845,35,Female,Yes,0.02,3,3060,2130,4,242,4706,784,0.42,No
7846,22,Male,Yes,0.01,2,690,6030,6,147,3143,628,0.71,No
7847,53,Female,Yes,0,3,2430,6480,3,344,6555,936,0.16,No
7848,55,Male,Yes,0.03,0,1560,7530,5,444,5853,975,0.7,No
7849,57,Male,Yes,0.07,2,660,1080,0,43,3397,424,0.23,No
7850,59,Female,Yes,0.02,3,3390,2130,2,142,3556,889,0.76,No
7851,75,Male,Yes,0.04,1,3630,5430,7,146,7269,807,0.97,No
7852,77,Female,Yes,0,3,2730,6480,1,245,4862,694,0.5,No
7853,12,Female,Yes,0.04,0,1860,7530,4,344,5703,712,0.03,No
7854,14,Male,Yes,0.07,1,990,1080,6,444,3533,706,0.56,Yes
7855,30,Female,Yes,0.01,0,1230,4380,3,447,1305,435,0.77,No
7856,32,Male,Yes,0.05,1,330,5430,5,46,3933,983,0.3,No
7857,34,Male,Yes,0.01,2,3060,6480,0,146,7884,876,0.83,No
7858,36,Female,Yes,0.04,3,2190,7530,2,245,2159,539,0.36,Yes
7859,52,Male,Yes,0.06,2,2430,3330,7,248,2046,511,0.57,No
7860,54,Female,Yes,0.02,3,1530,4380,1,347,4058,811,0.11,No
7861,56,Female,No,0.06,0,660,5430,4,447,1580,526,0.64,No
7862,58,Female,Yes,0.01,2,3390,6480,6,46,2773,924,0.17,No
7863,74,Female,Yes,0.03,0,3600,2280,3,49,2395,479,0.38,No
7864,76,Female,Yes,0.07,1,2730,3330,5,149,1216,608,0.91,No
7865,79,Male,Yes,0.02,2,1860,4380,7,248,2778,694,0.44,No
7866,41,Female,Yes,0.01,0,3600,4830,5,445,6727,747,0.9,No
7867,43,Female,Yes,0.04,1,2730,5880,7,44,2307,769,0.43,No
7868,31,Male,Yes,0.04,3,330,2280,1,450,490,245,0.71,No
7869,33,Female,Yes,0.07,1,3060,3330,3,49,2421,484,0.24,Yes
7870,63,Male,Yes,0.06,2,1200,3780,1,246,6730,1121,0.7,No
7871,66,Male,Yes,0.01,3,330,4830,3,346,3250,650,0.23,No
7872,68,Female,Yes,0.05,0,3060,5880,5,445,7652,956,0.76,No
7873,55,Male,Yes,0.04,3,660,2280,7,351,1821,910,0.05,No
7874,18,Female,Yes,0.02,0,2400,2730,5,48,5850,731,0.5,No
7875,20,Female,Yes,0.06,1,1530,3780,7,147,4811,801,0.03,Yes
7876,22,Female,Yes,0.02,3,660,4830,1,246,4393,732,0.56,No
7877,24,Male,Yes,0.05,0,3360,5880,4,346,1726,863,0.1,No
7878,40,Female,Yes,0.07,2,3600,1680,1,349,3179,635,0.31,No
7879,42,Male,Yes,0.03,0,2730,2730,3,448,4858,694,0.84,No
7880,44,Male,Yes,0.07,1,1860,3780,5,48,6809,851,0.37,No
7881,47,Female,No,0.02,2,960,4830,0,147,6817,852,0.9,No
7882,63,Male,Yes,0.04,1,1200,630,5,150,2729,682,0.11,No
7883,65,Female,Yes,0,2,330,1680,7,250,4625,770,0.64,No
7884,67,Female,Yes,0.03,3,3030,2730,1,349,7211,801,0.17,No
7885,69,Male,Yes,0.07,0,2160,3780,4,448,3705,617,0.7,No
7886,17,Female,Yes,0.01,3,2400,7080,1,452,6557,596,0.91,No
7887,19,Male,Yes,0.05,0,1530,630,3,51,1425,712,0.44,No
7888,21,Male,Yes,0,1,630,1680,5,150,3134,626,0.97,No
7889,23,Male,Yes,0.04,3,3360,2730,7,249,2848,712,0.51,No
7890,39,Male,Yes,0.06,1,3600,6000,5,253,4182,1045,0.72,No
7891,41,Female,Yes,0.02,2,2730,7050,7,352,2698,674,0.25,No
7892,44,Female,Yes,0.05,3,1830,600,1,451,6160,684,0.78,Yes
7893,46,Female,Yes,0.01,1,960,1650,3,51,6372,708,0.31,No
7894,76,Male,Yes,0.07,2,2700,2100,1,248,4505,750,0.76,No
7895,64,Female,Yes,0.06,0,300,6000,3,153,4263,852,0.05,No
7896,66,Male,Yes,0.02,2,3030,7050,5,253,3309,827,0.58,Yes
7897,68,Male,Yes,0.06,3,2160,600,7,352,3075,768,0.11,Yes
7898,30,Female,Yes,0.04,0,300,1050,5,49,2361,590,0.57,No
7899,33,Male,Yes,0,1,3030,2100,7,148,2415,603,0.1,No
7900,20,Female,Yes,0.07,0,630,6000,1,54,2303,767,0.38,No
7901,22,Female,Yes,0.03,1,3360,7050,3,153,4000,800,0.92,No
7902,53,Male,Yes,0.01,2,1500,7500,1,350,5429,1085,0.37,No
7903,55,Female,Yes,0.04,0,630,1050,3,450,1189,594,0.9,No
7904,57,Female,Yes,0,1,3360,2100,5,49,5150,858,0.43,No
7905,45,Male,Yes,0,3,960,6000,7,455,3167,791,0.72,Yes
7906,75,Female,Yes,0.06,1,2700,6450,5,152,4744,790,0.17,No
7907,77,Female,Yes,0.01,2,1830,7500,7,251,3118,779,0.71,No
7908,12,Male,Yes,0.05,3,960,1050,1,350,3539,884,0.24,No
7909,14,Male,Yes,0.01,0,3660,2100,4,450,8355,835,0.77,Yes
7910,30,Male,Yes,0.03,3,300,5400,1,453,3170,634,0.98,No
7911,32,Male,Yes,0.06,0,3030,6450,3,52,3208,641,0.51,No
7912,34,Female,Yes,0.02,1,2160,7500,5,152,3084,514,0.04,No
7913,36,Female,Yes,0.05,3,1260,1050,7,251,3363,840,0.57,No
7914,52,Female,Yes,0,1,1500,4350,5,254,1530,510,0.78,No
7915,54,Female,Yes,0.03,2,630,5400,7,354,7803,780,0.31,No
7916,56,Male,Yes,0.07,3,3330,6450,1,453,3198,639,0.84,No
7917,58,Male,Yes,0.02,1,2460,7500,3,52,7603,844,0.37,No
7918,74,Male,Yes,0.04,3,2700,3300,1,56,4647,663,0.58,Yes
7919,76,Male,Yes,0,0,1830,4350,3,155,2265,453,0.12,No
7920,79,Male,Yes,0.04,2,930,5400,5,254,1708,341,0.65,No
7921,13,Female,Yes,0.07,3,3660,6450,7,353,4232,529,0.18,No
7922,29,Male,Yes,0.01,1,300,2250,5,357,1399,699,0.39,No
7923,31,Female,Yes,0.05,3,3030,3300,7,456,1946,486,0.92,No
7924,33,Female,Yes,0.01,0,2130,4350,1,55,4608,658,0.45,No
7925,35,Male,Yes,0.04,1,1260,5400,3,155,1490,745,0.98,No
7926,66,Female,Yes,0.02,2,3000,5850,1,352,7373,1053,0.44,No
7927,53,Male,Yes,0.02,1,630,2250,3,257,6015,859,0.72,No
7928,55,Male,Yes,0.05,2,3330,3300,5,357,1993,498,0.25,No
7929,58,Female,Yes,0.01,3,2460,4350,7,456,5003,1000,0.78,No
7930,20,Male,Yes,0.07,1,600,4800,5,153,7715,771,0.24,No
7931,22,Male,Yes,0.03,2,3330,5850,7,252,5154,859,0.77,No
7932,78,Female,Yes,0.02,0,930,2250,1,158,4014,669,0.06,No
7933,12,Female,Yes,0.06,2,3660,3300,3,257,3463,577,0.59,No
7934,42,Female,Yes,0.04,3,1800,3750,1,454,5487,783,0.04,No
7935,44,Female,Yes,0,0,930,4800,3,54,1443,481,0.57,No
7936,47,Female,Yes,0.03,1,3660,5850,5,153,1710,855,0.11,No
7937,34,Male,Yes,0.03,0,1260,2250,7,59,1451,483,0.39,Yes
7938,65,Female,Yes,0.01,1,3000,2700,5,256,7302,811,0.85,No
7939,67,Male,Yes,0.05,2,2130,3750,7,355,2632,658,0.38,No
7940,69,Male,Yes,0,0,1260,4800,1,454,3244,540,0.91,No
7941,71,Female,Yes,0.04,1,360,5850,3,54,3095,773,0.44,No
7942,19,Male,Yes,0.06,3,600,1650,1,57,1608,402,0.65,No
7943,21,Female,Yes,0.02,0,3330,2700,3,156,3229,645,0.18,No
7944,23,Female,Yes,0.05,2,2460,3750,5,256,6025,753,0.71,No
7945,26,Female,Yes,0.01,3,1560,4800,7,355,2963,493,0.24,No
7946,41,Female,Yes,0.03,1,1800,600,5,358,863,863,0.45,No
7947,44,Male,Yes,0.06,3,930,1650,7,457,3858,771,0.98,No
7948,46,Male,Yes,0.02,0,3660,2700,1,57,3208,802,0.52,No
7949,48,Male,Yes,0.06,1,2760,3750,3,156,5216,745,0.05,No
7950,64,Male,Yes,0,0,3000,7050,1,159,4281,856,0.26,No
7951,66,Male,Yes,0.03,1,2130,600,3,259,3718,619,0.79,No
7952,68,Female,Yes,0.07,2,1230,1650,5,358,5111,730,0.32,No
7953,70,Female,Yes,0.03,3,360,2700,7,457,3949,789,0.85,No
7954,18,Female,No,0.05,2,600,6000,5,461,4342,620,0.06,No
7955,20,Female,Yes,0,3,3330,7050,7,60,5777,962,0.59,Yes
7956,22,Male,Yes,0.04,0,2430,600,1,159,5320,665,0.12,No
7957,25,Male,Yes,0.07,2,1560,1650,3,259,4290,715,0.65,No
7958,55,Female,Yes,0.06,3,3300,2100,1,456,5267,752,0.11,No
7959,43,Male,Yes,0.05,1,930,6000,3,361,2996,998,0.39,No
7960,45,Female,Yes,0.01,3,3630,7050,5,461,3249,541,0.93,No
7961,47,Female,Yes,0.04,0,2760,600,7,60,4298,859,0.46,No
7962,77,Male,Yes,0.03,1,900,1050,5,257,5342,890,0.91,No
7963,12,Male,Yes,0.06,2,3630,2100,7,356,3665,610,0.44,Yes
7964,67,Female,Yes,0.06,1,1230,6000,1,262,3635,727,0.73,No
7965,69,Male,Yes,0.01,2,360,7050,3,361,4151,691,0.26,No
7966,72,Male,Yes,0.05,3,3090,600,5,461,4875,609,0.79,No
7967,34,Female,Yes,0.03,0,1230,1050,3,158,2304,460,0.25,No
7968,36,Male,Yes,0.07,2,360,2100,5,257,2126,708,0.78,No
7969,24,Female,Yes,0.06,0,1560,6000,7,163,4740,677,0.06,Yes
7970,26,Female,Yes,0.02,1,690,7050,1,262,3747,749,0.59,No
7971,56,Male,Yes,0,3,2430,7500,7,459,2748,549,0.05,No
7972,58,Female,Yes,0.04,0,1560,1050,1,58,1070,1070,0.58,No
7973,61,Female,Yes,0.07,1,660,2100,3,157,4306,717,0.11,No
7974,48,Male,Yes,0.07,0,1890,6000,5,63,4277,855,0.4,No
7975,79,Female,Yes,0.05,1,3630,6450,3,260,4184,1046,0.85,No
7976,13,Female,Yes,0,2,2760,7500,5,359,6675,953,0.38,No
7977,15,Male,Yes,0.04,3,1860,1050,7,459,883,883,0.91,No
7978,17,Male,Yes,0,1,990,2100,1,58,8977,748,0.45,No
7979,33,Male,Yes,0.02,3,1230,5400,7,61,4550,758,0.66,No
7980,35,Male,Yes,0.05,0,360,6450,1,161,3767,753,0.19,No
7981,37,Female,Yes,0.01,2,3060,7500,3,260,1919,639,0.72,No
7982,40,Female,Yes,0.05,3,2190,1050,5,359,3139,627,0.25,No
7983,55,Female,Yes,0.07,1,2430,4350,3,363,3006,601,0.46,No
7984,58,Female,Yes,0.02,3,1530,5400,5,462,6066,1011,0.99,Yes
7985,60,Male,Yes,0.06,0,660,6450,7,61,4102,1025,0.52,No
7986,62,Male,Yes,0.02,1,3390,7500,1,161,5388,673,0.05,No
7987,64,Male,Yes,0.05,2,2520,1050,4,260,4177,835,0.58,No
7988,12,Male,Yes,0.07,1,2730,4350,1,263,3634,726,0.79,No
7989,14,Female,Yes,0.03,2,1860,5400,3,363,1182,591,0.32,No
7990,16,Female,Yes,0.06,3,990,6450,5,462,1298,1298,0.86,No
7991,32,Female,Yes,0,2,1230,2250,3,465,2528,632,0.07,No
7992,34,Female,Yes,0.04,3,330,3300,5,65,4758,528,0.6,Yes
7993,36,Female,Yes,0,0,3060,4350,7,164,4757,528,0.13,Yes
7994,39,Male,Yes,0.03,1,2190,5400,1,263,4586,655,0.66,Yes
7995,69,Female,Yes,0.02,3,330,5850,7,460,2957,739,0.12,Yes
7996,57,Male,Yes,0.01,1,1530,2250,1,366,8512,945,0.4,No
7997,59,Male,Yes,0.05,2,660,3300,3,465,1142,380,0.93,No
7998,61,Female,Yes,0,0,3390,4350,5,65,5721,715,0.46,No
7999,63,Female,Yes,0.04,1,2520,5400,7,164,1831,610,0.99,No
8000,26,Male,Yes,0.02,2,660,5850,5,361,2564,641,0.45,No
8001,13,Female,Yes,0.01,1,1860,2250,7,267,6295,899,0.74,No
8002,15,Male,Yes,0.05,2,990,3300,1,366,3483,696,0.27,Yes
8003,17,Male,Yes,0.01,3,3720,4350,3,465,4397,1099,0.8,No
8004,48,Female,Yes,0.07,0,1860,4800,1,162,6298,899,0.25,No
8005,50,Female,Yes,0.03,2,960,5850,3,261,6984,1164,0.78,No
8006,38,Male,Yes,0.02,0,2190,2250,5,167,1848,616,0.07,No
8007,40,Female,Yes,0.06,1,1320,3270,7,266,3760,752,0.6,No
8008,70,Male,Yes,0.04,3,3060,3720,5,463,3197,639,0.06,No
8009,72,Male,Yes,0.07,0,2160,4770,7,63,5785,723,0.59,No
8010,75,Female,Yes,0.03,1,1290,5820,1,162,2155,718,0.12,No
8011,62,Male,Yes,0.02,0,2520,2220,3,68,4213,601,0.4,No
8012,25,Female,Yes,0.01,1,660,2670,1,265,4029,671,0.86,No
8013,27,Female,Yes,0.04,2,3360,3720,3,364,6759,965,0.39,No
8014,29,Male,Yes,0,3,2490,4770,5,463,5567,618,0.92,No
8015,31,Male,Yes,0.04,1,1620,5820,0,63,4807,534,0.45,Yes
8016,19,Female,Yes,0.03,3,2820,2220,2,468,2326,581,0.74,No
8017,49,Male,Yes,0.01,0,960,2670,7,165,8649,665,0.19,No
8018,51,Male,Yes,0.05,1,3690,3720,1,265,2071,517,0.72,No
8019,53,Female,Yes,0,3,2820,4770,4,364,3257,465,0.26,No
8020,56,Female,Yes,0.04,0,1950,5820,6,463,4375,546,0.79,No
8021,72,Female,Yes,0.06,2,2160,1620,3,467,1853,617,0,No
8022,74,Female,Yes,0.02,0,1290,2670,5,66,6596,942,0.53,No
8023,76,Male,Yes,0.05,1,420,3720,7,165,4785,797,0.06,No
8024,78,Male,Yes,0.01,2,3150,4770,2,265,2393,398,0.59,No
8025,26,Male,Yes,0.03,1,3360,570,7,268,1744,581,0.8,No
8026,28,Male,Yes,0.07,2,2490,1620,1,367,3984,996,0.33,No
8027,30,Female,Yes,0.02,3,1620,2670,3,467,4611,1152,0.86,No
8028,32,Female,Yes,0.06,0,750,3720,6,66,4247,606,0.39,No
8029,48,Female,Yes,0,3,960,7020,3,69,2591,863,0.6,No
8030,50,Female,Yes,0.04,0,3690,570,5,169,2107,421,0.13,No
8031,53,Female,No,0.07,1,2820,1620,7,268,1257,419,0.67,No
8032,55,Male,Yes,0.03,3,1950,2670,2,367,3886,971,0.2,No
8033,71,Male,Yes,0.05,1,2160,5970,7,371,1598,319,0.41,No
8034,73,Male,Yes,0,2,1290,7020,1,470,6541,726,0.94,No
8035,75,Male,Yes,0.04,0,420,570,3,69,1784,356,0.47,No
8036,77,Female,Yes,0,1,3150,1620,6,168,3925,560,0,No
8037,79,Female,Yes,0.03,2,2250,2670,0,268,3472,868,0.53,No
8038,27,Female,Yes,0.05,1,2490,5970,5,271,1792,896,0.74,No
8039,29,Female,Yes,0.01,2,1620,7020,7,370,768,256,0.27,Yes
8040,31,Male,Yes,0.05,3,750,570,1,470,2038,407,0.8,No
8041,34,Male,Yes,0,0,3450,1620,4,69,6753,844,0.33,No
8042,64,Female,Yes,0.06,1,1590,2070,1,266,3218,459,0.79,No
8043,52,Male,Yes,0.06,0,2820,5970,3,172,5543,791,0.08,No
8044,54,Female,Yes,0.01,1,1920,7020,5,271,4106,684,0.61,No
8045,56,Female,Yes,0.05,2,1050,570,0,370,3676,735,0.14,No
8046,18,Male,Yes,0.03,0,2790,1020,5,67,5648,941,0.59,No
8047,21,Male,Yes,0.07,1,1920,2070,7,167,4394,878,0.12,No
8048,76,Female,Yes,0.06,3,3120,5970,1,72,5665,809,0.41,No
8049,78,Male,Yes,0.02,1,2250,7020,4,172,2340,780,0.94,Yes
8050,41,Female,Yes,0,2,390,7470,1,369,238,238,0.4,No
8051,43,Female,No,0.04,3,3120,1020,3,468,5531,790,0.93,No
8052,45,Male,Yes,0.07,0,2250,2070,6,67,5883,735,0.46,No
8053,33,Female,Yes,0.07,3,3450,5970,0,473,4110,685,0.74,No
8054,35,Female,Yes,0.02,0,2580,7020,2,72,4815,687,0.27,No
8055,65,Male,Yes,0.01,1,720,7470,7,269,989,329,0.73,No
8056,67,Female,Yes,0.04,3,3450,1020,2,369,2364,591,0.26,No
8057,70,Female,Yes,0,0,2580,2070,4,468,5003,833,0.79,No
8058,57,Male,Yes,0.07,2,3780,5970,6,374,3966,396,0.08,No
8059,20,Female,Yes,0.06,0,1920,6420,3,71,2328,776,0.53,No
8060,22,Female,Yes,0.01,1,1050,7470,6,170,1833,916,0.07,No
8061,24,Male,Yes,0.05,2,3780,1020,0,269,3224,644,0.6,No
8062,26,Male,Yes,0,3,2880,2070,2,368,7277,661,0.13,Yes
8063,14,Female,Yes,0,2,510,5970,4,274,2062,515,0.41,Yes
8064,44,Male,Yes,0.06,3,2250,6420,1,471,575,287,0.87,No
8065,46,Female,Yes,0.02,0,1350,7470,4,70,2955,738,0.4,No
8066,49,Female,Yes,0.05,2,480,1020,6,170,5880,840,0.93,No
8067,51,Male,Yes,0.01,3,3210,2070,0,269,3028,1009,0.46,Yes
8068,67,Female,Yes,0.03,1,3450,5370,5,272,5403,900,0.67,No
8069,69,Male,Yes,0.07,2,2550,6420,0,372,653,217,0.2,No
8070,71,Male,Yes,0.02,0,1680,7470,2,471,6671,741,0.73,No
8071,73,Male,Yes,0.06,1,810,1020,4,70,10385,741,0.26,No
8072,21,Male,Yes,0,3,1050,4320,1,74,3559,711,0.48,No
8073,23,Male,Yes,0.03,1,3750,5370,4,173,2670,890,0.01,No
8074,25,Female,Yes,0.07,2,2880,6420,6,272,1574,787,0.54,Yes
8075,27,Female,Yes,0.03,3,2010,7470,0,372,3173,453,0.07,No
8076,43,Female,Yes,0.05,2,2250,3270,5,375,7122,791,0.28,No
8077,45,Female,Yes,0,3,1350,4320,0,474,31,31,0.81,No
8078,48,Male,Yes,0.04,0,480,5370,2,74,747,373,0.34,No
8079,50,Male,Yes,0,1,3210,6420,4,173,5610,801,0.87,No
8080,66,Male,Yes,0.02,0,3420,2220,1,176,2199,1099,0.08,No
8081,68,Male,Yes,0.05,1,2550,3270,4,276,3305,826,0.61,No
8082,70,Female,Yes,0.01,2,1680,4320,6,375,4289,1072,0.14,No
8083,72,Female,Yes,0.04,0,810,5370,0,474,3741,748,0.67,No
8084,74,Female,Yes,0,1,3540,6420,2,74,4420,884,0.21,No
8085,22,Female,Yes,0.02,3,3750,2220,7,77,3997,499,0.42,No
8086,24,Female,Yes,0.06,1,2880,3270,2,176,6911,767,0.95,No
8087,27,Male,Yes,0.01,2,2010,4320,4,276,2646,661,0.48,No
8088,29,Male,Yes,0.05,3,1140,5370,6,375,5669,809,0.01,No
8089,59,Female,Yes,0.03,0,2880,5820,4,72,3274,654,0.46,No
8090,47,Male,Yes,0.03,3,480,2220,6,478,2053,410,0.75,No
8091,49,Female,Yes,0.06,0,3210,3270,0,77,3607,901,0.28,No
8092,51,Female,Yes,0.02,1,2340,4320,2,176,3375,675,0.81,No
8093,13,Male,Yes,0,2,480,4770,0,373,7741,645,0.27,No
8094,16,Female,Yes,0.04,0,3180,5820,2,472,2676,892,0.8,No
8095,71,Male,Yes,0.03,2,810,2220,4,378,3243,540,0.08,No
8096,73,Male,Yes,0.07,3,3540,3270,6,477,3812,762,0.62,No
8097,36,Female,Yes,0.05,1,1680,3720,4,174,2603,520,0.07,Yes
8098,38,Male,Yes,0.01,2,780,4770,6,274,6839,854,0.6,No
8099,40,Male,Yes,0.04,3,3510,5820,0,373,3229,538,0.13,No
8100,28,Female,Yes,0.04,2,1140,2220,2,279,6696,669,0.42,No
8101,30,Female,Yes,0.07,3,3840,3270,4,378,3147,1049,0.95,No
8102,60,Male,Yes,0.06,0,1980,3720,2,75,8368,697,0.41,No
8103,62,Female,Yes,0.01,1,1110,4770,4,174,2038,339,0.94,No
8104,65,Female,Yes,0.05,3,3840,5820,6,274,1452,363,0.47,No
8105,52,Male,Yes,0.04,1,1440,2220,0,179,4278,611,0.75,No
8106,15,Female,Yes,0.02,2,3180,2670,6,376,3508,701,0.21,Yes
8107,17,Male,Yes,0.06,0,2310,3720,0,476,3573,595,0.74,No
8108,19,Male,No,0.02,1,1440,4770,2,75,4364,484,0.27,No
8109,21,Female,Yes,0.05,2,570,5820,4,174,1360,680,0.8,Yes
8110,37,Male,Yes,0.07,1,780,1620,2,178,2009,502,0.01,No
8111,39,Female,Yes,0.03,2,3510,2670,4,277,6406,915,0.54,No
